"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","Ldonovani.gff","Lmajor.gff","NonEsmeraldo.gff","T.brucei.gff","T.evansi.gff","esmerldolike.gff","infantum.gff"
"group_6983","","","2","2","1","1","10040","1","8857","","3803","3803","3803","LdBPK_250040.1","","","","","","LINF_250005300"
"group_6984","","","2","2","1","1","10043","1","8856","","458","458","458","LdBPK_250060.1","","","","","","LINF_250005500"
"group_6986","","","2","2","1","1","10045","1","8861","","1634","1634","1634","LdBPK_250080.1","","","","","","LINF_250005800"
"group_6989","","","2","2","1","1","10056","1","8870","","2141","2141","2141","LdBPK_250220.1","","","","","","LINF_250007300"
"group_6990","","","2","2","1","1","10057","1","8871","","986","986","986","LdBPK_250230.1","","","","","","LINF_250007400"
"group_6991","","","2","2","1","1","10058","1","8872","","560","560","560","LdBPK_250240.1","","","","","","LINF_250007500"
"group_6993","","","2","2","1","1","10061","1","8875","","3470","3470","3470","LdBPK_250270.1","","","","","","LINF_250007800"
"group_6996","","","2","2","1","1","10103","1","8903","","299","299","299","LdBPK_250600.1","","","","","","LINF_250011100"
"group_70","","","2","2","1","1","10830","1","8613","","2096","2333","2214","","LmjF.19.1340","","","","","LINF_190019000"
"group_7000","","","2","2","1","1","10133","1","8930","","770","770","770","LdBPK_250920.1","","","","","","LINF_250014700"
"group_7003","","","2","2","1","1","9941","1","7418","","1343","1343","1343","LdBPK_250990.1","","","","","","LINF_250015500"
"group_7006","","","2","2","1","1","10325","1","7387","","6224","6224","6224","LdBPK_251260.1","","","","","","LINF_250018450"
"group_7008","","","2","2","1","1","10337","1","7375","","1421","1421","1421","LdBPK_251410.1","","","","","","LINF_250019900"
"group_7009","","","2","2","1","1","10338","1","7374","","710","710","710","LdBPK_251420.1","","","","","","LINF_250020000"
"group_7011","","","2","2","1","1","10354","1","6680","","773","773","773","LdBPK_251500.1","","","","","","LINF_250020900"
"group_7012","","","2","2","1","1","10371","1","6689","","308","308","308","LdBPK_251610.1","","","","","","LINF_250022000"
"group_7015","","","2","2","1","1","10382","1","6703","","701","701","701","LdBPK_251720.1","","","","","","LINF_250023100"
"group_7021","","","2","2","1","1","6553","1","7287","","917","917","917","LdBPK_252100.1","","","","","","LINF_250027100"
"group_7023","","","2","2","1","1","6567","1","7264","","899","899","899","","LmjF.25.2140","","","","","LINF_250028400"
"group_7026","","","2","2","1","1","6573","1","7257","","992","992","992","LdBPK_252330.1","","","","","","LINF_250029400"
"group_7027","","","2","2","1","1","6591","1","6744","","206","206","206","LdBPK_252490.1","","","","","","LINF_250031100"
"group_7028","","","2","2","1","1","6590","1","6743","","2159","2159","2159","LdBPK_252500.1","","","","","","LINF_250031200"
"group_7030","","","2","2","1","1","7389","1","4490","","713","713","713","LdBPK_260120.1","","","","","","LINF_260006300"
"group_7032","","","2","2","1","1","7397","1","4498","","1121","1121","1121","LdBPK_260200.1","","","","","","LINF_260007100"
"group_7034","","","2","2","1","1","7408","1","4509","","2759","2759","2759","LdBPK_260340.1","","","","","","LINF_260008500"
"group_7035","","","2","2","1","1","7372","1","4523","","1616","1616","1616","LdBPK_260520.1","","","","","","LINF_260010500"
"group_7038","","","2","2","1","1","7358","1","4536","","677","677","677","LdBPK_260650.1","","","","","","LINF_260011800"
"group_7041","","","2","2","1","1","3489","1","4468","","2354","2354","2354","LdBPK_261130.1","","","","","","LINF_260016500"
"group_7042","","","2","2","1","1","3466","1","5551","","584","584","584","LdBPK_261360.1","LmjF.26.1380","","","","",""
"group_7043","","","2","2","1","1","3446","1","5571","","1760","1760","1760","LdBPK_261560.1","","","","","","LINF_260020800"
"group_7046","","","2","2","1","1","3440","1","5578","","986","986","986","LdBPK_261630.1","","","","","","LINF_260021600"
"group_7047","","","2","2","1","1","3439","1","5579","","1811","1811","1811","LdBPK_261650.1","","","","","","LINF_260021700"
"group_7048","","","2","2","1","1","3424","1","5696","","2963","2963","2963","LdBPK_261840.1","","","","","","LINF_260023700"
"group_7049","","","2","2","1","1","3423","1","5695","","1256","1256","1256","LdBPK_261850.1","","","","","","LINF_260023800"
"group_705","","","2","2","1","1","10410","1","4447","","1214","1316","1265","","","TcCLB.510155.180","","","TcCLB.511585.190",""
"group_7050","","","2","2","1","1","3407","1","5679","","1049","1049","1049","LdBPK_262000.1","","","","","","LINF_260025300"
"group_7051","","","2","2","1","1","3381","1","5655","","839","839","839","LdBPK_262290.1","","","","","","LINF_260028200"
"group_7055","","","2","2","1","1","3366","1","5635","","695","695","695","LdBPK_262520.1","","","","","","LINF_260030600"
"group_7057","","","2","2","1","1","3323","1","5595","","803","803","803","LdBPK_262730.1","","","","","","LINF_260032900"
"group_7058","","","2","2","1","1","3322","1","5594","","791","791","791","LdBPK_262740.1","","","","","","LINF_260033000"
"group_7060","","","2","2","1","1","9933","1","7334","","1982","1982","1982","LdBPK_270100.1","","","","","","LINF_270005900"
"group_7065","","","2","2","1","1","9969","1","7479","","332","332","332","LdBPK_270600.1","","","","","","LINF_270013600"
"group_7066","","","2","2","1","1","9989","1","8963","","959","959","959","LdBPK_270640.1","","","","","","LINF_270014000"
"group_7068","","","2","2","1","1","9996","1","8956","","503","503","503","LdBPK_270730.1","","","","","","LINF_270015000"
"group_7069","","","2","2","1","1","9944","1","8818","","2687","2690","2688","LdBPK_270890.1","","","","","","LINF_270016600"
"group_7072","","","2","2","1","1","5425","1","7507","","1556","1556","1556","LdBPK_271110.1","","","","","","LINF_270018700"
"group_7076","","","2","2","1","1","5437","1","8781","","2060","2060","2060","LdBPK_271280.1","","","","","","LINF_270020300"
"group_7081","","","2","2","1","1","5609","1","8767","","404","404","404","LdBPK_271450.1","","","","","","LINF_270022300"
"group_7082","","","2","2","1","1","5603","1","8761","","173","173","173","LdBPK_271511.1","","","","","","LINF_270023000"
"group_7083","","","2","2","1","1","5580","1","8738","","2594","2594","2594","LdBPK_271760.1","","","","","","LINF_270025500"
"group_7084","","","2","2","1","1","5579","1","8737","","1958","1958","1958","LdBPK_271770.1","","","","","","LINF_270025600"
"group_7085","","","2","2","1","1","5578","1","8736","","1598","1598","1598","LdBPK_271780.1","","","","","","LINF_270025700"
"group_7086","","","2","2","1","1","5577","1","8735","","2576","2576","2576","LdBPK_271790.1","","","","","","LINF_270025800"
"group_7088","","","2","2","1","1","5504","1","7674","","161","161","161","LdBPK_272070.1","LmjF.27.2150","","","","",""
"group_7092","","","2","2","1","1","7888","1","2922","","1067","1067","1067","LdBPK_280220.1","","","","","","LINF_280007100"
"group_7093","","","2","2","1","1","7889","1","2921","","986","986","986","LdBPK_280230.1","","","","","","LINF_280007200"
"group_7094","","","2","2","1","1","7896","1","2915","","935","935","935","LdBPK_280300.1","","","","","","LINF_280007800"
"group_7095","","","2","2","1","1","7893","1","2912","","1373","1373","1373","LdBPK_280340.1","","","","","","LINF_280008200"
"group_7097","","","2","2","1","1","7934","1","2807","","557","557","557","LdBPK_280780.1","","","","","","LINF_280012500"
"group_7098","","","2","2","1","1","7935","1","2806","","1184","1184","1184","LdBPK_280790.1","","","","","","LINF_280012600"
"group_71","","","2","2","1","1","10831","1","8612","","2054","2231","2142","","LmjF.19.1330","","","","","LINF_190018900"
"group_7101","","","2","2","1","1","7946","1","2691","","530","530","530","LdBPK_280970.1","","","","","","LINF_280014400"
"group_7103","","","2","2","1","1","7948","1","2693","","911","911","911","LdBPK_280990.1","","","","","","LINF_280014600"
"group_7104","","","2","2","1","1","7951","1","2696","","1235","1235","1235","LdBPK_281020.1","","","","","","LINF_280014900"
"group_7105","","","2","2","1","1","7952","1","2697","","2921","2921","2921","LdBPK_281030.1","","","","","","LINF_280015000"
"group_7106","","","2","2","1","1","7953","1","2698","","380","380","380","LdBPK_281040.1","","","","","","LINF_280015100"
"group_7107","","","2","2","1","1","7957","1","2702","","350","350","350","","LmjF.28.1010","","","","","LINF_280015700"
"group_7112","","","2","2","1","1","7973","1","2944","","680","680","680","LdBPK_281290.1","","","","","","LINF_280017600"
"group_7113","","","2","2","1","1","7975","1","2946","","1976","1976","1976","LdBPK_281310.1","LmjF.28.1200","","","","",""
"group_7114","","","2","2","1","1","7981","1","2953","","1412","1412","1412","LdBPK_281380.1","","","","","","LINF_280018500"
"group_7115","","","2","2","1","1","7990","1","2961","","1001","1001","1001","LdBPK_281460.1","","","","","","LINF_280019300"
"group_7120","","","2","2","1","1","8100","1","2648","","680","680","680","LdBPK_282770.1","","","","","","LINF_280033000"
"group_7124","","","2","2","1","1","11589","1","3124","","938","938","938","","LmjF.28.2740","","","","","LINF_280034700"
"group_7126","","","2","2","1","1","11588","1","3133","","938","938","938","LdBPK_282970.1","LmjF.28.2750","","","","",""
"group_7127","","","2","2","1","1","11564","1","2263","","968","968","968","LdBPK_283190.1","","","","","","LINF_280037800"
"group_7128","","","2","2","1","1","6429","1","6976","","1151","1151","1151","LdBPK_290300.1","","","","","","LINF_290007900"
"group_7129","","","2","2","1","1","6431","1","6978","","371","371","371","LdBPK_290320.1","","","","","","LINF_290008100"
"group_7131","","","2","2","1","1","6436","1","6986","","1736","1736","1736","LdBPK_290420.1","","","","","","LINF_290009100"
"group_7132","","","2","2","1","1","6437","1","6987","","1214","1214","1214","LdBPK_290430.1","","","","","","LINF_290009200"
"group_7133","","","2","2","1","1","6440","1","6989","","1139","1139","1139","LdBPK_290450.1","","","","","","LINF_290009400"
"group_7137","","","2","2","1","1","6394","1","7017","","836","836","836","LdBPK_290720.1","","","","","","LINF_290011900"
"group_7138","","","2","2","1","1","6391","1","7018","","2138","2138","2138","LdBPK_290730.1","","","","","","LINF_290012000"
"group_7139","","","2","2","1","1","6386","1","7033","","2315","2315","2315","LdBPK_290790.1","","","","","","LINF_290012700"
"group_7142","","","2","2","1","1","6306","1","7089","","251","251","251","LdBPK_093020.1","","","","","","LINF_290019700"
"group_7145","","","2","2","1","1","6514","1","7201","","1664","1664","1664","LdBPK_291980.1","","","","","","LINF_290026200"
"group_7146","","","2","2","1","1","6518","1","7205","","1190","1190","1190","LdBPK_292010.1","","","","","","LINF_290026500"
"group_7147","","","2","2","1","1","6519","1","7206","","1343","1343","1343","LdBPK_292020.1","","","","","","LINF_290026600"
"group_7150","","","2","2","1","1","6249","1","6909","","1118","1118","1118","LdBPK_292430.1","LmjF.29.2320","","","","",""
"group_7151","","","2","2","1","1","6246","1","6906","","1247","1247","1247","LdBPK_292520.1","","","","","","LINF_290031800"
"group_7157","","","2","2","1","1","6224","1","6883","","614","614","614","LdBPK_292880.1","","","","","","LINF_290035500"
"group_7158","","","2","2","1","1","6215","1","6877","","632","632","632","LdBPK_292940.1","","","","","","LINF_290036100"
"group_7159","","","2","2","1","1","6214","1","6876","","941","941","941","LdBPK_292950.1","","","","","","LINF_290036200"
"group_7162","","","2","2","1","1","3055","1","5039","","1277","1277","1277","LdBPK_300010.1","","","","","","LINF_300005100"
"group_7163","","","2","2","1","1","3056","1","5040","","737","737","737","LdBPK_300020.1","","","","","","LINF_300005200"
"group_7165","","","2","2","1","1","3063","1","5046","","1610","1610","1610","LdBPK_300130.1","","","","","","LINF_300006400"
"group_7166","","","2","2","1","1","3236","1","5195","","1154","1154","1154","LdBPK_300380.1","","","","","","LINF_300008800"
"group_7167","","","2","2","1","1","3233","1","5189","","818","818","818","LdBPK_300410.1","","","","","","LINF_300009100"
"group_7168","","","2","2","1","1","3219","1","5174","","1193","1193","1193","LdBPK_300670.1","","","","","","LINF_300011600"
"group_7169","","","2","2","1","1","3218","1","5173","","2192","2192","2192","LdBPK_300680.1","","","","","","LINF_300011700"
"group_717","","","2","2","1","1","5470","1","8640","","2453","2453","2453","","LmjF.27.2630","","","","","LINF_270033830"
"group_7170","","","2","2","1","1","3211","1","5166","","440","440","440","LdBPK_300900.1","","","","","","LINF_300013900"
"group_7171","","","2","2","1","1","3198","1","5154","","1718","1718","1718","LdBPK_301050.1","","","","","","LINF_300015500"
"group_7176","","","2","2","1","1","3146","1","5098","","1088","1088","1088","LdBPK_301770.1","","","","","","LINF_300022600"
"group_7177","","","2","2","1","1","3145","1","5097","","1880","1880","1880","LdBPK_301780.1","","","","","","LINF_300022700"
"group_7178","","","2","2","1","1","3139","1","5090","","1457","1457","1457","LdBPK_301850.1","","","","","","LINF_300023400"
"group_7181","","","2","2","1","1","7716","1","5079","","4064","4064","4064","LdBPK_302040.1","","","","","","LINF_300025500"
"group_7189","","","2","2","1","1","7750","1","5252","","1049","1049","1049","LdBPK_302500.1","","","","","","LINF_300030300"
"group_7191","","","2","2","1","1","7826","1","2757","","884","884","884","LdBPK_302690.1","","","","","","LINF_300032100"
"group_7192","","","2","2","1","1","7827","1","2758","","1172","1172","1172","LdBPK_302700.1","","","","","","LINF_300032200"
"group_7193","","","2","2","1","1","7828","1","2759","","2192","2192","2192","LdBPK_302720.1","","","","","","LINF_300032400"
"group_7195","","","2","2","1","1","7856","1","2783","","1595","1595","1595","LdBPK_303080.1","","","","","","LINF_300036000"
"group_7196","","","2","2","1","1","7859","1","2786","","1163","1163","1163","LdBPK_303110.1","","","","","","LINF_300036300"
"group_7199","","","2","2","1","1","3032","1","2880","","2390","2399","2394","LdBPK_303480.1","LmjF.30.3430","","","","",""
"group_72","","","2","2","1","1","10833","1","7852","","1136","1238","1187","","LmjF.19.1320","","","","","LINF_190018700"
"group_7201","","","2","2","1","1","3019","1","2873","","4043","4043","4043","LdBPK_303770.1","","","","","","LINF_300042900"
"group_7202","","","2","2","1","1","3861","3","123","","1640","1640","1640","LdBPK_310050.1","","","","","","LINF_310005300"
"group_7203","","","2","2","1","1","3856","3","136","","1886","1886","1886","LdBPK_310200.1","","","","","","LINF_310007000"
"group_7205","","","2","2","1","1","3900","3","94","","1811","1811","1811","LdBPK_310530.1","","","","","","LINF_310010500"
"group_7206","","","2","2","1","1","3905","3","89","","1529","1529","1529","LdBPK_310600.1","","","","","","LINF_310011400"
"group_7209","","","2","2","1","1","3953","3","39","","647","647","647","LdBPK_311110.1","","","","","","LINF_310017400"
"group_7212","","","2","2","1","1","3961","3","24","","1883","1883","1883","LdBPK_311280.1","","","","","","LINF_310019300"
"group_7213","","","2","2","1","1","3967","3","20","","3083","3083","3083","LdBPK_311320.1","","","","","","LINF_310019700"
